,Year, Month, Day,     Extent
0,YYYY,    MM,  DD, 10^6 sq km
12247,2016,    11,  12,     14.615
12248,2016,    11,  13,     14.427
12249,2016,    11,  14,     14.288
12250,2016,    11,  15,     14.127
12251,2016,    11,  16,     13.954
12252,2016,    11,  17,     13.812
12253,2016,    11,  18,     13.573
12254,2016,    11,  19,     13.483
12255,2016,    11,  20,     13.257
12256,2016,    11,  21,     13.062
12257,2016,    11,  22,     12.989
12258,2016,    11,  23,     12.909
12259,2016,    11,  24,     12.822
12260,2016,    11,  25,     12.678
12261,2016,    11,  26,     12.485
12262,2016,    11,  27,     12.262
12263,2016,    11,  28,     12.049
12264,2016,    11,  29,     11.765
12265,2016,    11,  30,     11.614
12266,2016,    12,  01,     11.434
12267,2016,    12,  02,     11.278
12268,2016,    12,  03,     10.994
12269,2016,    12,  04,     10.764
12270,2016,    12,  05,     10.553
12271,2016,    12,  06,     10.338
12272,2016,    12,  07,     10.166
12273,2016,    12,  08,      9.850
12274,2016,    12,  09,      9.672
12275,2016,    12,  10,      9.410
12276,2016,    12,  11,      9.043
12277,2016,    12,  12,      8.734
12278,2016,    12,  13,      8.464
12279,2016,    12,  14,      8.205
12280,2016,    12,  15,      8.080
12281,2016,    12,  16,      7.875
12282,2016,    12,  17,      7.761
12283,2016,    12,  18,      7.612
12284,2016,    12,  19,      7.555
12285,2016,    12,  20,      7.167
12286,2016,    12,  21,      7.029
12287,2016,    12,  22,      6.899
12288,2016,    12,  23,      6.659
12289,2016,    12,  24,      6.435
12290,2016,    12,  25,      6.314
12291,2016,    12,  26,      6.152
12292,2016,    12,  27,      6.061
12293,2016,    12,  28,      5.964
12294,2016,    12,  29,      5.826
12295,2016,    12,  30,      5.704
12296,2016,    12,  31,      5.575
12297,2017,    01,  01,      5.441
12298,2017,    01,  02,      5.319
12299,2017,    01,  03,      5.172
12300,2017,    01,  04,      5.043
12301,2017,    01,  05,      5.003
12302,2017,    01,  06,      4.856
12303,2017,    01,  07,      4.766
12304,2017,    01,  08,      4.694
12305,2017,    01,  09,      4.597
12306,2017,    01,  10,      4.426
12307,2017,    01,  11,      4.276
12308,2017,    01,  12,      4.026
12309,2017,    01,  13,      3.980
12310,2017,    01,  14,      3.838
12311,2017,    01,  15,      3.642
12312,2017,    01,  16,      3.493
12313,2017,    01,  17,      3.421
12314,2017,    01,  18,      3.340
12315,2017,    01,  19,      3.246
12316,2017,    01,  20,      3.162
12317,2017,    01,  21,      3.127
12318,2017,    01,  22,      3.027
12319,2017,    01,  23,      2.899
12320,2017,    01,  24,      2.838
12321,2017,    01,  25,      2.726
12322,2017,    01,  26,      2.702
12323,2017,    01,  27,      2.651
12324,2017,    01,  28,      2.581
12325,2017,    01,  29,      2.512
12326,2017,    01,  30,      2.496
12327,2017,    01,  31,      2.488
12328,2017,    02,  01,      2.475
12329,2017,    02,  02,      2.428
12330,2017,    02,  03,      2.426
12331,2017,    02,  04,      2.418
12332,2017,    02,  05,      2.398
12333,2017,    02,  06,      2.385
12334,2017,    02,  07,      2.428
12335,2017,    02,  08,      2.414
12336,2017,    02,  09,      2.362
12337,2017,    02,  10,      2.309
12338,2017,    02,  11,      2.288
12339,2017,    02,  12,      2.246
12340,2017,    02,  13,      2.230
12341,2017,    02,  14,      2.224
12342,2017,    02,  15,      2.254
12343,2017,    02,  16,      2.263
12344,2017,    02,  17,      2.270
12345,2017,    02,  18,      2.221
12346,2017,    02,  19,      2.201
12347,2017,    02,  20,      2.191
12348,2017,    02,  21,      2.215
12349,2017,    02,  22,      2.195
12350,2017,    02,  23,      2.156
12351,2017,    02,  24,      2.145
12352,2017,    02,  25,      2.135
12353,2017,    02,  26,      2.160
12354,2017,    02,  27,      2.109
12355,2017,    02,  28,      2.109
12356,2017,    03,  01,      2.075
12357,2017,    03,  02,      2.111
12358,2017,    03,  03,      2.126
12359,2017,    03,  04,      2.141
12360,2017,    03,  05,      2.160
12361,2017,    03,  06,      2.163
12362,2017,    03,  07,      2.165
12363,2017,    03,  08,      2.254
12364,2017,    03,  09,      2.314
12365,2017,    03,  10,      2.315
12366,2017,    03,  11,      2.377
12367,2017,    03,  12,      2.469
12368,2017,    03,  13,      2.490
12369,2017,    03,  14,      2.552
12370,2017,    03,  15,      2.584
12371,2017,    03,  16,      2.632
12372,2017,    03,  17,      2.663
12373,2017,    03,  18,      2.739
12374,2017,    03,  19,      2.824
12375,2017,    03,  20,      2.911
12376,2017,    03,  21,      2.983
12377,2017,    03,  22,      2.944
12378,2017,    03,  23,      2.985
12379,2017,    03,  24,      3.072
12380,2017,    03,  25,      3.107
12381,2017,    03,  26,      3.182
12382,2017,    03,  27,      3.304
12383,2017,    03,  28,      3.357
12384,2017,    03,  29,      3.438
12385,2017,    03,  30,      3.482
12386,2017,    03,  31,      3.582
12387,2017,    04,  01,      3.670
12388,2017,    04,  02,      3.735
12389,2017,    04,  03,      3.926
12390,2017,    04,  04,      4.141
12391,2017,    04,  05,      4.236
12392,2017,    04,  06,      4.307
12393,2017,    04,  07,      4.461
12394,2017,    04,  08,      4.561
12395,2017,    04,  09,      4.657
12396,2017,    04,  10,      4.799
12397,2017,    04,  11,      4.925
12398,2017,    04,  12,      5.009
12399,2017,    04,  13,      5.080
12400,2017,    04,  14,      5.228
12401,2017,    04,  15,      5.338
12402,2017,    04,  16,      5.428
12403,2017,    04,  17,      5.547
12404,2017,    04,  18,      5.647
12405,2017,    04,  19,      5.834
12406,2017,    04,  20,      5.960
12407,2017,    04,  21,      6.140
12408,2017,    04,  22,      6.238
12409,2017,    04,  23,      6.367
12410,2017,    04,  24,      6.466
12411,2017,    04,  25,      6.552
12412,2017,    04,  26,      6.719
12413,2017,    04,  27,      6.855
12414,2017,    04,  28,      6.934
12415,2017,    04,  29,      7.041
12416,2017,    04,  30,      7.112
12417,2017,    05,  01,      7.175
12418,2017,    05,  02,      7.347
12419,2017,    05,  03,      7.506
12420,2017,    05,  04,      7.594
12421,2017,    05,  05,      7.679
12422,2017,    05,  06,      7.810
12423,2017,    05,  07,      7.966
12424,2017,    05,  08,      8.096
12425,2017,    05,  09,      8.199
12426,2017,    05,  10,      8.318
12427,2017,    05,  11,      8.472
12428,2017,    05,  12,      8.593
12429,2017,    05,  13,      8.728
12430,2017,    05,  14,      8.902
12431,2017,    05,  15,      9.051
12432,2017,    05,  16,      9.153
12433,2017,    05,  17,      9.272
12434,2017,    05,  18,      9.415
12435,2017,    05,  19,      9.471
12436,2017,    05,  20,      9.527
12437,2017,    05,  21,      9.565
12438,2017,    05,  22,      9.632
12439,2017,    05,  23,      9.770
12440,2017,    05,  24,      9.899
12441,2017,    05,  25,      9.978
12442,2017,    05,  26,     10.049
12443,2017,    05,  27,     10.166
12444,2017,    05,  28,     10.280
12445,2017,    05,  29,     10.335
12446,2017,    05,  30,     10.437
12447,2017,    05,  31,     10.590
12448,2017,    06,  01,     10.726
12449,2017,    06,  02,     10.820
12450,2017,    06,  03,     10.996
12451,2017,    06,  04,     11.159
12452,2017,    06,  05,     11.307
12453,2017,    06,  06,     11.431
12454,2017,    06,  07,     11.580
12455,2017,    06,  08,     11.747
12456,2017,    06,  09,     11.892
12457,2017,    06,  10,     11.966
12458,2017,    06,  11,     12.048
12459,2017,    06,  12,     12.067
12460,2017,    06,  13,     12.141
12461,2017,    06,  14,     12.251
12462,2017,    06,  15,     12.444
12463,2017,    06,  16,     12.548
12464,2017,    06,  17,     12.655
12465,2017,    06,  18,     12.700
12466,2017,    06,  19,     12.709
12467,2017,    06,  20,     12.827
12468,2017,    06,  21,     12.937
12469,2017,    06,  22,     12.984
12470,2017,    06,  23,     13.152
12471,2017,    06,  24,     13.209
12472,2017,    06,  25,     13.299
12473,2017,    06,  26,     13.359
12474,2017,    06,  27,     13.396
12475,2017,    06,  28,     13.513
12476,2017,    06,  29,     13.658
12477,2017,    06,  30,     13.724
12478,2017,    07,  01,     13.827
12479,2017,    07,  02,     13.981
12480,2017,    07,  03,     14.126
12481,2017,    07,  04,     14.232
12482,2017,    07,  05,     14.311
12483,2017,    07,  06,     14.420
12484,2017,    07,  07,     14.550
12485,2017,    07,  08,     14.603
12486,2017,    07,  09,     14.604
12487,2017,    07,  10,     14.691
12488,2017,    07,  11,     14.767
12489,2017,    07,  12,     14.838
12490,2017,    07,  13,     14.933
12491,2017,    07,  14,     14.927
12492,2017,    07,  15,     14.947
12493,2017,    07,  16,     15.025
12494,2017,    07,  17,     15.130
12495,2017,    07,  18,     15.308
12496,2017,    07,  19,     15.531
12497,2017,    07,  20,     15.645
12498,2017,    07,  21,     15.784
12499,2017,    07,  22,     15.903
12500,2017,    07,  23,     15.942
12501,2017,    07,  24,     15.980
12502,2017,    07,  25,     16.013
12503,2017,    07,  26,     16.176
12504,2017,    07,  27,     16.300
12505,2017,    07,  28,     16.399
12506,2017,    07,  29,     16.496
12507,2017,    07,  30,     16.586
12508,2017,    07,  31,     16.536
12509,2017,    08,  01,     16.477
